index,timestampString,Addr1,Addr2,Addr3,Price,Beds,Baths,SqFt,url,Page,,,,,,,,,,,,,,
1801,"Wed, 17 Aug 2022 23:41:30 GMT","3119 Parkside Avenue, Rockford, IL",3119 Parkside Avenue,"3119 Parkside Avenue, IL",79900,2.00,1.5,800,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1802,"Wed, 17 Aug 2022 23:41:30 GMT","5316 Trautlake Drive, Champaign, IL",5316 Trautlake Drive,"5316 Trautlake Drive, IL",250000,3.00,3,1880,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1803,"Wed, 17 Aug 2022 23:41:30 GMT","794 Grandview Drive, Crystal Lake, ...",794 Grandview Drive,"794 Grandview Drive, IL",382900,4.00,2.5,2130,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1804,"Wed, 17 Aug 2022 23:41:30 GMT","388 Marvin Place, Wheeling, IL",388 Marvin Place,"388 Marvin Place, IL",275000,3.00,1,1022,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1805,"Wed, 17 Aug 2022 23:41:30 GMT","1317 N Wicker Park Avenue, Unit 2F,...",1317 N Wicker Park Avenue,"1317 N Wicker Park Avenue, IL",399900,2.00,2,1000,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1806,"Wed, 17 Aug 2022 23:41:30 GMT","641 Kingsbridge Drive, Carol Stream...",641 Kingsbridge Drive,"641 Kingsbridge Drive, IL",249500,2.00,1.5,1366,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1807,"Wed, 17 Aug 2022 23:41:30 GMT","5715 N Kenneth Avenue, Chicago, IL",5715 N Kenneth Avenue,"5715 N Kenneth Avenue, IL",775900,4.00,3.5,3800,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1808,"Wed, 17 Aug 2022 23:41:30 GMT","21629 W Morning Dove Court, Kildeer...",21629 W Morning Dove Court,"21629 W Morning Dove Court, IL",749900,5.00,5.5,3600,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1809,"Wed, 17 Aug 2022 23:41:30 GMT","114 & 116 Baker Street, Joliet, IL",114 & 116 Baker Street,"114 & 116 Baker Street, IL",250000,5.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1810,"Wed, 17 Aug 2022 23:41:30 GMT","1005 Lacey Avenue, Lisle, IL",1005 Lacey Avenue,"1005 Lacey Avenue, IL",340000,4.00,2,2000,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1811,"Wed, 17 Aug 2022 23:41:30 GMT","1111 S Wabash Avenue, Unit 2706, Ch...",1111 S Wabash Avenue,"1111 S Wabash Avenue, IL",685000,3.00,2.5,1875,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1812,"Wed, 17 Aug 2022 23:41:30 GMT","828 W Grace Street, Unit 505, Chica...",828 W Grace Street,"828 W Grace Street, IL",285000,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1813,"Wed, 17 Aug 2022 23:41:30 GMT","1403 E Wyndham Circle, Unit 206, Pa...",1403 E Wyndham Circle,"1403 E Wyndham Circle, IL",129900,1.00,1,650,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1814,"Wed, 17 Aug 2022 23:41:30 GMT","708 Valley View Court, Aurora, IL",708 Valley View Court,"708 Valley View Court, IL",269900,2.00,2.5,1533,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1815,"Wed, 17 Aug 2022 23:41:30 GMT","11851 Windemere Court, Unit 401, Or...",11851 Windemere Court,"11851 Windemere Court, IL",339900,2.00,2,1900,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1816,"Wed, 17 Aug 2022 23:41:30 GMT","5646 Woodgate Drive, Matteson, IL",5646 Woodgate Drive,"5646 Woodgate Drive, IL",320000,4.00,2.5,2435,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1817,"Wed, 17 Aug 2022 23:41:30 GMT","1812 Empress Drive, Elgin, IL",1812 Empress Drive,"1812 Empress Drive, IL",534900,4.00,2.5,3426,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1818,"Wed, 17 Aug 2022 23:41:30 GMT","8279 Edgewater Drive, Carlock, IL",8279 Edgewater Drive,"8279 Edgewater Drive, IL",349900,3.00,3,3418,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1819,"Wed, 17 Aug 2022 23:41:30 GMT","324 Monument Road, Elgin, IL",324 Monument Road,"324 Monument Road, IL",459000,4.00,2.5,3106,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1820,"Wed, 17 Aug 2022 23:41:30 GMT","6421 N Saint Louis Avenue, Lincolnw...",6421 N Saint Louis Avenue,"6421 N Saint Louis Avenue, IL",379000,3.00,2,1362,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1821,"Wed, 17 Aug 2022 23:41:30 GMT","6150 N Kenmore Avenue, Unit 11C, Ch...",6150 N Kenmore Avenue,"6150 N Kenmore Avenue, IL",168500,1.00,1,850,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1822,"Wed, 17 Aug 2022 23:41:30 GMT","7742 S Loomis Boulevard, Chicago, I...",7742 S Loomis Boulevard,"7742 S Loomis Boulevard, IL",274900,4.00,2,1980,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1823,"Wed, 17 Aug 2022 23:41:30 GMT","15335 S Meadow Lane, Plainfield, IL",15335 S Meadow Lane,"15335 S Meadow Lane, IL",362500,3.00,2.5,1600,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1824,"Wed, 17 Aug 2022 23:41:30 GMT","919 S Hawthorne Avenue, Elmhurst, I...",919 S Hawthorne Avenue,"919 S Hawthorne Avenue, IL",439900,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1825,"Wed, 17 Aug 2022 23:41:30 GMT","949 W Madison Street, Unit 503B, Ch...",949 W Madison Street,"949 W Madison Street, IL",685000,3.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1826,"Wed, 17 Aug 2022 23:41:30 GMT","404 Six Pines Drive, Romeoville, IL",404 Six Pines Drive,"404 Six Pines Drive, IL",215000,3.00,1.5,1550,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1827,"Wed, 17 Aug 2022 23:41:30 GMT","355 Woodhill Lane, Lake Villa, IL",355 Woodhill Lane,"355 Woodhill Lane, IL",489500,3.00,3,2550,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1828,"Wed, 17 Aug 2022 23:41:30 GMT","6427 N Albany Avenue, Unit 1, Chica...",6427 N Albany Avenue,"6427 N Albany Avenue, IL",270000,3.00,2,1500,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1829,"Wed, 17 Aug 2022 23:41:30 GMT","2212 E 70Th Street, Unit 3D, Chicag...",2212 E 70Th Street,"2212 E 70Th Street, IL",75000,2.00,1,870,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1830,"Wed, 17 Aug 2022 23:41:30 GMT","232 Slocum Lake Road, Wauconda, IL",232 Slocum Lake Road,"232 Slocum Lake Road, IL",235000,3.00,1.5,1496,https://www.fultongrace.com/houses-for-sale/illinois/,61,,,,,,,,,,,,,,
1831,"Wed, 17 Aug 2022 23:41:30 GMT","1287 Huntington Drive, Mundelein, I...",1287 Huntington Drive,"1287 Huntington Drive, IL",259900,3.00,1.5,1461,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1832,"Wed, 17 Aug 2022 23:41:30 GMT","134 Green Bay Road, Unit 302, Winne...",134 Green Bay Road,"134 Green Bay Road, IL",315000,2.00,2,1327,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1833,"Wed, 17 Aug 2022 23:41:30 GMT","6847 W Shakespeare Avenue, Chicago,...",6847 W Shakespeare Avenue,"6847 W Shakespeare Avenue, IL",399000,4.00,3,1600,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1834,"Wed, 17 Aug 2022 23:41:30 GMT","2934 W Belle Plaine Avenue, Unit 1E...",2934 W Belle Plaine Avenue,"2934 W Belle Plaine Avenue, IL",350000,3.00,2,1800,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1835,"Wed, 17 Aug 2022 23:41:30 GMT","1949 Mcrae Lane, Mundelein, IL",1949 Mcrae Lane,"1949 Mcrae Lane, IL",352000,4.00,3,3080,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1836,"Wed, 17 Aug 2022 23:41:30 GMT","825 W Cuyler Avenue, Unit GW, Chica...",825 W Cuyler Avenue,"825 W Cuyler Avenue, IL",270000,2.00,2,1000,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1837,"Wed, 17 Aug 2022 23:41:30 GMT","22991 Lancaster Court, Frankfort, I...",22991 Lancaster Court,"22991 Lancaster Court, IL",630000,4.00,2.5,3500,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1838,"Wed, 17 Aug 2022 23:41:30 GMT","151 Sussex Court, Roselle, IL",151 Sussex Court,"151 Sussex Court, IL",299900,3.00,1.5,1525,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1839,"Wed, 17 Aug 2022 23:41:30 GMT","11129 S Avenue E, Chicago, IL",11129 S Avenue E,"11129 S Avenue E, IL",219900,3.00,2,1432,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1840,"Wed, 17 Aug 2022 23:41:30 GMT","191 S Mchenry Avenue, Crystal Lake,...",191 S Mchenry Avenue,"191 S Mchenry Avenue, IL",399900,5.00,2,2994,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1841,"Wed, 17 Aug 2022 23:41:30 GMT","195 N Harbor Drive, Unit 2701, Chic...",195 N Harbor Drive,"195 N Harbor Drive, IL",450000,2.00,2,1227,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1842,"Wed, 17 Aug 2022 23:41:30 GMT","1503 W Cornelia Avenue, Unit 2, Chi...",1503 W Cornelia Avenue,"1503 W Cornelia Avenue, IL",318000,2.00,1,1100,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1843,"Wed, 17 Aug 2022 23:41:30 GMT","1146 Oakmont Avenue, Flossmoor, IL",1146 Oakmont Avenue,"1146 Oakmont Avenue, IL",239000,3.00,1.5,2250,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1844,"Wed, 17 Aug 2022 23:41:30 GMT","742 Manor Drive, Silver Lake, WI",742 Manor Drive,"742 Manor Drive, IL",275000,3.00,2,1560,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1845,"Wed, 17 Aug 2022 23:41:30 GMT","6662 W Raven Street, Chicago, IL",6662 W Raven Street,"6662 W Raven Street, IL",475000,4.00,2.5,1650,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1846,"Wed, 17 Aug 2022 23:41:30 GMT","1714 N Hermitage Avenue, Chicago, I...",1714 N Hermitage Avenue,"1714 N Hermitage Avenue, IL",2575000,5.00,3.5,5080,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1847,"Wed, 17 Aug 2022 23:41:30 GMT","6915 W Berwyn Avenue, Chicago, IL",6915 W Berwyn Avenue,"6915 W Berwyn Avenue, IL",337900,2.00,2,1532,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1848,"Wed, 17 Aug 2022 23:41:30 GMT","23082 Mayfield Drive, Frankfort, IL",23082 Mayfield Drive,"23082 Mayfield Drive, IL",615000,4.00,2.5,3300,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1849,"Wed, 17 Aug 2022 23:41:30 GMT","1247 E Washington Street, Unit 203,...",1247 E Washington Street,"1247 E Washington Street, IL",135000,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1850,"Wed, 17 Aug 2022 23:41:30 GMT","1416 W Superior Street, Unit CH, Ch...",1416 W Superior Street,"1416 W Superior Street, IL",550000,3.00,3.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1851,"Wed, 17 Aug 2022 23:41:30 GMT","4213 S Prairie Road, Oregon, IL",4213 S Prairie Road,"4213 S Prairie Road, IL",269900,3.00,1.5,1700,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1852,"Wed, 17 Aug 2022 23:41:30 GMT","2322 W Rice Street, Chicago, IL",2322 W Rice Street,"2322 W Rice Street, IL",1999900,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1853,"Wed, 17 Aug 2022 23:41:30 GMT","1610 S Greenwood Avenue, Park Ridge...",1610 S Greenwood Avenue,"1610 S Greenwood Avenue, IL",385000,3.00,2,1835,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1854,"Wed, 17 Aug 2022 23:41:30 GMT","1309 Williamsburg Drive, Northbrook...",1309 Williamsburg Drive,"1309 Williamsburg Drive, IL",490000,4.00,2.5,2504,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1855,"Wed, 17 Aug 2022 23:41:30 GMT","586 Fairway View Drive, Unit 2C, Wh...",586 Fairway View Drive,"586 Fairway View Drive, IL",109900,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1856,"Wed, 17 Aug 2022 23:41:30 GMT","2636 W Balmoral Avenue, Unit 2W, Ch...",2636 W Balmoral Avenue,"2636 W Balmoral Avenue, IL",199900,2.00,1,1400,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1857,"Wed, 17 Aug 2022 23:41:30 GMT","10424 Elderberry Lane, Orland Park,...",10424 Elderberry Lane,"10424 Elderberry Lane, IL",435000,4.00,2.5,2300,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1858,"Wed, 17 Aug 2022 23:41:30 GMT","6N203 Old Homestead Road, St. Charl...",6N203 Old Homestead Road,"6N203 Old Homestead Road, IL",525000,4.00,2.5,2433,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1859,"Wed, 17 Aug 2022 23:41:30 GMT","8552 S Muskegon Avenue, Chicago, IL",8552 S Muskegon Avenue,"8552 S Muskegon Avenue, IL",85000,4.00,1,1445,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1860,"Wed, 17 Aug 2022 23:41:30 GMT","104 S Austin Boulevard, Unit 3C, Oa...",104 S Austin Boulevard,"104 S Austin Boulevard, IL",105000,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,62,,,,,,,,,,,,,,
1861,"Wed, 17 Aug 2022 23:41:30 GMT","400 E Randolph Street, Unit 925, Ch...",400 E Randolph Street,"400 E Randolph Street, IL",360000,1.00,1,850,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1862,"Wed, 17 Aug 2022 23:41:30 GMT","1360 N Sandburg Terrace, Unit 605C,...",1360 N Sandburg Terrace,"1360 N Sandburg Terrace, IL",225000,1.00,1,800,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1863,"Wed, 17 Aug 2022 23:41:30 GMT","1122 W Catalpa Avenue, Unit 703, Ch...",1122 W Catalpa Avenue,"1122 W Catalpa Avenue, IL",274900,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1864,"Wed, 17 Aug 2022 23:41:30 GMT","325 Satinwood Court S, Buffalo Grov...",325 Satinwood Court S,"325 Satinwood Court S, IL",255900,2.00,1.5,1163,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1865,"Wed, 17 Aug 2022 23:41:30 GMT","1400 S Michigan Avenue, Unit 1909, ...",1400 S Michigan Avenue,"1400 S Michigan Avenue, IL",360000,2.00,2,1027,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1866,"Wed, 17 Aug 2022 23:41:30 GMT","1712 N Wolcott Avenue, Chicago, IL",1712 N Wolcott Avenue,"1712 N Wolcott Avenue, IL",3749000,6.00,7,6800,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1867,"Wed, 17 Aug 2022 23:41:30 GMT","1872 Golf View Drive, Bartlett, IL",1872 Golf View Drive,"1872 Golf View Drive, IL",314900,3.00,3.5,2000,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1868,"Wed, 17 Aug 2022 23:41:30 GMT","817 Laurel Avenue, Wilmington, IL",817 Laurel Avenue,"817 Laurel Avenue, IL",115000,2.00,1,800,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1869,"Wed, 17 Aug 2022 23:41:30 GMT","528 Oak Avenue, Aurora, IL",528 Oak Avenue,"528 Oak Avenue, IL",210000,3.00,1.5,1456,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1870,"Wed, 17 Aug 2022 23:41:30 GMT","771 W Hill Road, Palatine, IL",771 W Hill Road,"771 W Hill Road, IL",524000,5.00,3.5,3200,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1871,"Wed, 17 Aug 2022 23:41:30 GMT","8942 S Baltimore Avenue, Chicago, I...",8942 S Baltimore Avenue,"8942 S Baltimore Avenue, IL",85000,7.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1872,"Wed, 17 Aug 2022 23:41:30 GMT","7518 Mayfield Drive, Frankfort, IL",7518 Mayfield Drive,"7518 Mayfield Drive, IL",630000,3.00,2.5,2700,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1873,"Wed, 17 Aug 2022 23:41:30 GMT","1208 Oakland Avenue, Joliet, IL",1208 Oakland Avenue,"1208 Oakland Avenue, IL",259900,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1874,"Wed, 17 Aug 2022 23:41:30 GMT","13781 Chestnut Lane, Huntley, IL",13781 Chestnut Lane,"13781 Chestnut Lane, IL",349900,2.00,2,1678,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1875,"Wed, 17 Aug 2022 23:41:30 GMT","19 Westwood Drive, Indian Head Park...",19 Westwood Drive,"19 Westwood Drive, IL",329900,2.00,2,1300,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1876,"Wed, 17 Aug 2022 23:41:30 GMT","9 Wind Ridge Road, South Barrington...",9 Wind Ridge Road,"9 Wind Ridge Road, IL",1175000,6.00,4.5,5175,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1877,"Wed, 17 Aug 2022 23:41:30 GMT","630 Westford Place, Oswego, IL",630 Westford Place,"630 Westford Place, IL",459900,4.00,3,2758,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1878,"Wed, 17 Aug 2022 23:41:30 GMT","105 Monarch Drive, Streamwood, IL",105 Monarch Drive,"105 Monarch Drive, IL",267000,3.00,2.5,1650,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1879,"Wed, 17 Aug 2022 23:41:30 GMT","3455 W Mardan Drive, Long Grove, IL",3455 W Mardan Drive,"3455 W Mardan Drive, IL",735000,4.00,4,2977,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1880,"Wed, 17 Aug 2022 23:41:30 GMT","953 E Thacker Street N, Schaumburg,...",953 E Thacker Street N,"953 E Thacker Street N, IL",1199000,4.00,6,3600,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1881,"Wed, 17 Aug 2022 23:41:30 GMT","4566 N Mulligan Avenue, Chicago, IL",4566 N Mulligan Avenue,"4566 N Mulligan Avenue, IL",349000,3.00,2.5,1242,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1882,"Wed, 17 Aug 2022 23:41:30 GMT","15401 University Avenue, Dolton, IL",15401 University Avenue,"15401 University Avenue, IL",325000,3.00,1.5,1813,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1883,"Wed, 17 Aug 2022 23:41:30 GMT","8005 S Marquette Avenue, Chicago, I...",8005 S Marquette Avenue,"8005 S Marquette Avenue, IL",85000,3.00,1,1071,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1884,"Wed, 17 Aug 2022 23:41:30 GMT","24014 South Street, Harvard, IL",24014 South Street,"24014 South Street, IL",149900,2.00,2,1427,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1885,"Wed, 17 Aug 2022 23:41:30 GMT","2613 Old Woods Trail, Plainfield, I...",2613 Old Woods Trail,"2613 Old Woods Trail, IL",255000,3.00,2,1626,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1886,"Wed, 17 Aug 2022 23:41:30 GMT","1132 Kingsmill Drive, Algonquin, IL",1132 Kingsmill Drive,"1132 Kingsmill Drive, IL",465000,4.00,3,2120,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1887,"Wed, 17 Aug 2022 23:41:30 GMT","4926 134Th Street, Unit 210, Crestw...",4926 134Th Street,"4926 134Th Street, IL",147000,2.00,2,1000,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1888,"Wed, 17 Aug 2022 23:41:30 GMT","3805 S Paulina Street, Unit 2B, Chi...",3805 S Paulina Street,"3805 S Paulina Street, IL",190000,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1889,"Wed, 17 Aug 2022 23:41:30 GMT","7652 N Greenview Avenue, Unit FL2, ...",7652 N Greenview Avenue,"7652 N Greenview Avenue, IL",164900,1.00,1,930,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1890,"Wed, 17 Aug 2022 23:41:30 GMT","2172 Sunrise Circle, Aurora, IL",2172 Sunrise Circle,"2172 Sunrise Circle, IL",244900,2.00,2.5,1266,https://www.fultongrace.com/houses-for-sale/illinois/,63,,,,,,,,,,,,,,
1891,"Wed, 17 Aug 2022 23:41:30 GMT","2602 Harrison Street, Glenview, IL",2602 Harrison Street,"2602 Harrison Street, IL",450000,4.00,2.5,1234,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1892,"Wed, 17 Aug 2022 23:41:30 GMT","2622 N Dayton Street, Chicago, IL",2622 N Dayton Street,"2622 N Dayton Street, IL",3100000,6.00,6.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1895,"Wed, 17 Aug 2022 23:41:30 GMT","2131 W Evergreen Avenue, Unit 1, Ch...",2131 W Evergreen Avenue,"2131 W Evergreen Avenue, IL",650000,3.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1896,"Wed, 17 Aug 2022 23:41:30 GMT","5609 N Glenwood Avenue, Unit 1, Chi...",5609 N Glenwood Avenue,"5609 N Glenwood Avenue, IL",229900,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1897,"Wed, 17 Aug 2022 23:41:30 GMT","7747 S Luella Avenue, Chicago, IL",7747 S Luella Avenue,"7747 S Luella Avenue, IL",314000,5.00,2.5,2500,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1898,"Wed, 17 Aug 2022 23:41:30 GMT","800 N Michigan Avenue, Unit 2501, C...",800 N Michigan Avenue,"800 N Michigan Avenue, IL",3850000,3.00,2.5,3200,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1899,"Wed, 17 Aug 2022 23:41:30 GMT","1735 W Diversey Parkway, Unit 507, ...",1735 W Diversey Parkway,"1735 W Diversey Parkway, IL",424900,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1900,"Wed, 17 Aug 2022 23:41:30 GMT","1831 N Larrabee Street, Unit 1, Chi...",1831 N Larrabee Street,"1831 N Larrabee Street, IL",1699000,4.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1901,"Wed, 17 Aug 2022 23:41:30 GMT","2320 Emerson Street, Evanston, IL",2320 Emerson Street,"2320 Emerson Street, IL",450000,3.00,2,1350,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1902,"Wed, 17 Aug 2022 23:41:30 GMT","1831 N Larrabee Street, Unit PH, Ch...",1831 N Larrabee Street,"1831 N Larrabee Street, IL",1450000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1903,"Wed, 17 Aug 2022 23:41:30 GMT","1066 N Paulina Street, Unit 1, Chic...",1066 N Paulina Street,"1066 N Paulina Street, IL",979000,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1904,"Wed, 17 Aug 2022 23:41:30 GMT","1066 N Paulina Street, Unit 2, Chic...",1066 N Paulina Street,"1066 N Paulina Street, IL",599000,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1905,"Wed, 17 Aug 2022 23:41:30 GMT","2734 W Crystal Street, Chicago, IL",2734 W Crystal Street,"2734 W Crystal Street, IL",1100000,5.00,3.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1906,"Wed, 17 Aug 2022 23:41:30 GMT","844 N California Avenue, Unit 2, Ch...",844 N California Avenue,"844 N California Avenue, IL",575000,3.00,2.5,1800,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1907,"Wed, 17 Aug 2022 23:41:30 GMT","5844 N Magnolia Avenue, Chicago, IL",5844 N Magnolia Avenue,"5844 N Magnolia Avenue, IL",975000,1.00,7,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1908,"Wed, 17 Aug 2022 23:41:30 GMT","30 E Huron Street, Unit 904, Chicag...",30 E Huron Street,"30 E Huron Street, IL",369999,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
1909,"Wed, 17 Aug 2022 23:41:30 GMT","3723 N Magnolia Avenue, Chicago, IL",3723 N Magnolia Avenue,"3723 N Magnolia Avenue, IL",3075000,6.00,6,-,https://www.fultongrace.com/houses-for-sale/illinois/,64,,,,,,,,,,,,,,
